,date,open,high,low,close,adjclose,volume,ticker,atr21_ewm,atr21_ma,atr14_ewm,atr14_ma,pct_change
0,1998-06-11,80.0,122.5,79.375,105.625,105.625,1009480.0,MSTR,43.125,13.110119047619047,43.125,11.808035714285714,
1,1998-06-12,116.875,121.875,100.0,104.375,104.375,332180.0,MSTR,31.994047619047617,13.110119047619047,31.741071428571427,11.808035714285714,-0.011834319526627168
2,1998-06-15,102.5,107.5,93.75,102.1875,102.1875,114800.0,MSTR,25.324773413897283,13.110119047619047,24.86842105263158,11.808035714285714,-0.020958083832335328
3,1998-06-16,102.5,106.875,100.625,103.75,103.75,33640.0,MSTR,19.854287868993755,13.110119047619047,19.1725208484409,11.808035714285714,0.015290519877675823
4,1998-06-17,105.625,115.3125,103.75,114.375,114.375,72900.0,MSTR,17.865785367971043,13.110119047619047,17.18707805309187,11.808035714285714,0.10240963855421681
5,1998-06-18,115.625,133.75,115.0,130.0,130.0,108140.0,MSTR,18.180809748030285,13.110119047619047,17.693324184437824,11.808035714285714,0.13661202185792343
6,1998-06-19,134.0625,148.75,130.0,140.625,140.625,109100.0,MSTR,18.287095937239876,13.110119047619047,17.915988182935326,11.808035714285714,0.08173076923076916
7,1998-06-22,149.375,155.0,139.375,140.0,140.0,47780.0,MSTR,17.833465066652757,13.110119047619047,17.467904629538126,11.808035714285714,-0.004444444444444473
8,1998-06-23,138.75,140.0,129.375,130.0,130.0,83980.0,MSTR,16.69557255749625,13.110119047619047,16.207966821628432,11.808035714285714,-0.0714285714285714
9,1998-06-24,131.25,133.75,121.25,126.875,126.875,44180.0,MSTR,16.074836091470836,13.110119047619047,15.558243335520011,11.808035714285714,-0.024038461538461564
10,1998-06-25,126.875,130.0,126.875,129.375,129.375,25520.0,MSTR,14.262292952064831,13.110119047619047,13.46723792045798,11.808035714285714,0.019704433497536922
11,1998-06-26,130.0,137.5,127.5,136.875,136.875,15120.0,MSTR,13.693612730634264,13.110119047619047,12.903757342084342,11.808035714285714,0.05797101449275366
12,1998-06-29,134.375,142.5,133.75,142.5,142.5,24080.0,MSTR,13.060926819456142,13.110119047619047,12.24784757872675,11.808035714285714,0.041095890410958846
13,1998-06-30,137.5,146.25,137.5,141.25,141.25,13740.0,MSTR,12.528934060942658,13.110119047619047,11.708758641466623,11.808035714285714,-0.00877192982456143
14,1998-07-01,140.9375,143.125,138.75,138.75,138.75,6060.0,MSTR,11.55436269050382,13.110119047619047,10.601494892248894,11.808035714285714,-0.017699115044247815
15,1998-07-02,140.9375,140.9375,128.75,131.25,131.25,13860.0,MSTR,11.627931300813785,13.110119047619047,10.836799963513931,11.83514030612245,-0.05405405405405406
16,1998-07-06,135.625,142.5,135.0,141.25,141.25,43080.0,MSTR,11.585099956744845,13.110119047619047,10.897195961272661,11.793344569970845,0.07619047619047614
17,1998-07-07,141.5625,143.125,131.25,137.1875,137.1875,36440.0,MSTR,11.617234117377885,13.110119047619047,11.03830723986015,11.799177100687213,-0.028761061946902644
18,1998-07-08,138.75,141.25,137.5,139.375,139.375,8760.0,MSTR,10.796193386397851,13.110119047619047,10.042532016380214,11.246557307780984,0.015945330296127658
19,1998-07-09,140.625,141.875,136.875,140.3125,140.3125,5340.0,MSTR,10.177267295238392,13.110119047619047,9.329438727577417,10.800374642939486,0.006726457399103047
