,date,open,high,low,close,adjclose,volume,ticker,atr21_ewm,atr21_ma,atr14_ewm,atr14_ma,pct_change
0,1997-05-15,2.4375,2.5,1.9270830154418945,1.9583330154418945,1.9583330154418945,72156000.0,AMZN,0.5729169845581055,0.12103171575637091,0.5729169845581055,0.13244049889700754,
1,1997-05-16,1.96875,1.9791669845581055,1.7083330154418945,1.7291669845581055,1.7291669845581055,14700000.0,AMZN,0.41468302408854163,0.12103171575637091,0.4110867977142334,0.13244049889700754,-0.11702097093638497
2,1997-05-19,1.7604169845581055,1.7708330154418945,1.625,1.7083330154418945,1.7083330154418945,6106800.0,AMZN,0.31640250733251657,0.12103171575637091,0.3097589521942398,0.13244049889700754,-0.012048558237731544
3,1997-05-20,1.7291669845581055,1.75,1.6354169845581055,1.6354169845581055,1.6354169845581055,5467200.0,AMZN,0.2585223643231613,0.12103171575637091,0.2500491274535613,0.13244049889700754,-0.04268256260617187
4,1997-05-21,1.6354169845581055,1.6458330154418945,1.375,1.4270830154418945,1.4270830154418945,18853200.0,AMZN,0.26147465409776566,0.12103171575637091,0.255471612028519,0.13244049889700754,-0.1273888990290164
5,1997-05-22,1.4375,1.4479169845581055,1.3125,1.3958330154418945,1.3958330154418945,11776800.0,AMZN,0.2351621347544709,0.12103171575637091,0.22769311161493477,0.13244049889700754,-0.02189781509684874
6,1997-05-23,1.40625,1.5208330154418945,1.3333330154418945,1.5,1.5,15937200.0,AMZN,0.22626207602170795,0.12103171575637091,0.21922357080361557,0.13244049889700754,0.07462711041057313
7,1997-05-27,1.5104169845581055,1.6458330154418945,1.4583330154418945,1.5833330154418945,1.5833330154418945,8697600.0,AMZN,0.21965687669529949,0.12103171575637091,0.21301890748932512,0.13244049889700754,0.05555534362792969
8,1997-05-28,1.625,1.6354169845581055,1.53125,1.53125,1.53125,4574400.0,AMZN,0.20142621566953572,0.12103171575637091,0.19297673817825398,0.13244049889700754,-0.0328945426729188
9,1997-05-29,1.5416669845581055,1.5416669845581055,1.4791669845581055,1.5052080154418945,1.5052080154418945,3472800.0,AMZN,0.1808720321889252,0.12103171575637091,0.1701141276794899,0.13244049889700754,-0.0170070103236607
10,1997-05-30,1.5,1.5104169845581055,1.4791669845581055,1.5,1.5,2594400.0,AMZN,0.15992996110536614,0.12103171575637091,0.1467601535715317,0.13244049889700754,-0.003459997148876237
11,1997-06-02,1.5104169845581055,1.53125,1.5,1.5104169845581055,1.5104169845581055,591600.0,AMZN,0.14276132685191198,0.12103171575637091,0.1279879407509251,0.13244049889700754,0.0069446563720703125
12,1997-06-03,1.53125,1.53125,1.4791669845581055,1.4791669845581055,1.4791669845581055,1183200.0,AMZN,0.1311562733809902,0.12103171575637091,0.11600197780294533,0.13244049889700754,-0.020689650817944605
13,1997-06-04,1.4791669845581055,1.4895830154418945,1.3958330154418945,1.4166669845581055,1.4166669845581055,3080400.0,AMZN,0.1265401276204428,0.12103171575637091,0.11257249873167821,0.13244049889700754,-0.042253512045951735
14,1997-06-05,1.4166669845581055,1.5416669845581055,1.375,1.5416669845581055,1.5416669845581055,5672400.0,AMZN,0.13133615438063712,0.12103171575637091,0.12073977912859579,0.13244049889700754,0.08823527431818468
15,1997-06-06,1.515625,1.7083330154418945,1.5104169845581055,1.65625,1.65625,7807200.0,AMZN,0.13907253149106794,0.12103171575637091,0.1321899083434848,0.1371173226103491,0.07432410279885304
16,1997-06-09,1.65625,1.7083330154418945,1.65625,1.6875,1.6875,2352000.0,AMZN,0.1292139199278823,0.12103171575637091,0.12048096522409942,0.13104344352688804,0.018867924528301883
17,1997-06-10,1.7083330154418945,1.7083330154418945,1.53125,1.5833330154418945,1.5833330154418945,5458800.0,AMZN,0.1345200012493386,0.12103171575637091,0.12864946050593723,0.13433198437795993,-0.06172858344184029
18,1997-06-11,1.59375,1.6041669845581055,1.53125,1.5416669845581055,1.5416669845581055,1188000.0,AMZN,0.12782504877729847,0.12103171575637091,0.1206938194189919,0.12994519867654175,-0.026315393210038285
19,1997-06-12,1.5833330154418945,1.6458330154418945,1.5520830154418945,1.6041669845581055,1.6041669845581055,1632000.0,AMZN,0.12529870390069975,0.12103171575637091,0.118356530325949,0.12810382954848798,0.04054053218108877
20,1997-06-13,1.625,1.625,1.5833330154418945,1.5833330154418945,1.5833330154418945,693600.0,AMZN,0.11650791615741686,0.12103171575637091,0.1075983746590721,0.12192976919203209,-0.012987406745532781
21,1997-06-16,1.6041669845581055,1.6041669845581055,1.5625,1.5729169845581055,1.5729169845581055,913200.0,AMZN,0.10875132968627865,0.12103171575637091,0.09841321731170846,0.11619671314675162,-0.00657854714213868
22,1997-06-17,1.5989580154418945,1.5989580154418945,1.4947919845581055,1.5052080154418945,1.5052080154418945,4706400.0,AMZN,0.10828207932466892,0.12022858790529559,0.09920989946487938,0.11533737869939716,-0.04304675312234174
23,1997-06-18,1.5208330154418945,1.5364580154418945,1.5,1.5104169845581055,1.5104169845581055,2464800.0,AMZN,0.10101480455489592,0.11623951302608601,0.09056420910429766,0.1097031384667184,0.003460630731946912
24,1997-06-19,1.5104169845581055,1.53125,1.5,1.5104169845581055,1.5104169845581055,1003200.0,AMZN,0.09402766453259914,0.11219239335817716,0.08242829058049184,0.1040993428619528,0.0
25,1997-06-20,1.53125,1.5520830154418945,1.5,1.5260419845581055,1.5260419845581055,3387600.0,AMZN,0.08986526674368228,0.10933004202883037,0.07828183120801503,0.10038389090337721,0.010344825408972191
26,1997-06-23,1.5416669845581055,1.5416669845581055,1.4791669845581055,1.5,1.5,1047600.0,AMZN,0.08717208560010979,0.10710004002745749,0.07613247262535207,0.09767789869599312,-0.017065051172655887
27,1997-06-24,1.5052080154418945,1.5260419845581055,1.4791669845581055,1.5104169845581055,1.5104169845581055,751200.0,AMZN,0.08323575589548496,0.10423218097853096,0.07215919809936386,0.09404912021770791,0.0069446563720703125
28,1997-06-25,1.5260419845581055,1.5260419845581055,1.4895830154418945,1.5104169845581055,1.5104169845581055,2106000.0,AMZN,0.07869721371887087,0.10100488517556333,0.0673229207183623,0.0899355379961724,0.0
29,1997-06-26,1.5208330154418945,1.5208330154418945,1.5052080154418945,1.5104169845581055,1.5104169845581055,3189600.0,AMZN,0.0726148018853006,0.09693917635767937,0.060334376464265184,0.08462764242501723,0.0
30,1997-06-27,1.515625,1.515625,1.4791669845581055,1.4895830154418945,1.4895830154418945,1188000.0,AMZN,0.06914716181230694,0.09405912107597533,0.057112711598974325,0.0811869547833656,-0.013793521477319826
31,1997-06-30,1.5104169845581055,1.5989580154418945,1.4791669845581055,1.5416669845581055,1.5416669845581055,2746800.0,AMZN,0.07398004715540304,0.09528445011444266,0.06555647774331919,0.0839443887905387,0.034965469246277525
32,1997-07-01,1.5416669845581055,1.5416669845581055,1.5104169845581055,1.515625,1.515625,1292400.0,AMZN,0.06992071573788881,0.09223519058518348,0.06094123062813839,0.0801805038769288,-0.01689209460859664
33,1997-07-02,1.515625,1.59375,1.5104169845581055,1.5885419845581055,1.5885419845581055,3882000.0,AMZN,0.07118968641210797,0.0918112774831221,0.0639499950664057,0.08040568327442635,0.048110175378543785
34,1997-07-03,1.5989580154418945,1.9166669845581055,1.59375,1.9114580154418945,1.9114580154418945,12577200.0,AMZN,0.09540927450375966,0.10306431188868771,0.09941022894778578,0.09809992018339589,0.2032782476149766
35,1997-07-07,1.8333330154418945,2.0208330154418945,1.8333330154418945,2.0,2.0,8053200.0,AMZN,0.104061036069249,0.10708505894160736,0.11122393259380725,0.10448564017029618,0.04632169989757062
36,1997-07-08,2.0416669845581055,2.3333330154418945,2.0416669845581055,2.3020830154418945,2.3020830154418945,15517200.0,AMZN,0.12553547096901144,0.11785877115590675,0.1409878311135389,0.12083188126112464,0.15104150772094727
37,1997-07-09,2.3020830154418945,2.3854169845581055,2.2708330154418945,2.3229169845581055,2.3229169845581055,8262000.0,AMZN,0.12451253175158324,0.11770282820163552,0.1374519389347433,0.12038560182220223,0.009050051182542429
38,1997-07-10,2.3333330154418945,2.5729169845581055,2.3333330154418945,2.5625,2.5625,9051600.0,AMZN,0.13620465366347903,0.12400269352536715,0.15251512092861869,0.12964377312061634,0.10313886248822235
39,1997-07-11,2.5208330154418945,2.5208330154418945,2.2083330154418945,2.2916669845581055,2.2916669845581055,10531200.0,AMZN,0.1564671085013659,0.13496289786025945,0.17949015022901596,0.1456811453661513,-0.10569093285537345
40,1997-07-14,2.3229169845581055,2.3333330154418945,2.1145830154418945,2.1354169845581055,2.1354169845581055,4604400.0,AMZN,0.1622452510414937,0.13895275986691377,0.18473965808342907,0.15090034926856905,-0.06818180872389235
41,1997-07-15,2.1354169845581055,2.4791669845581055,2.1354169845581055,2.4375,2.4375,9274800.0,AMZN,0.17905258932011453,0.14870500939706074,0.2059931827510477,0.1646753243208141,0.1414632447088109
42,1997-07-16,2.4479169845581055,2.4947919845581055,2.3020830154418945,2.3333330154418945,2.3333330154418945,3024000.0,AMZN,0.18031503530712173,0.15080043605035362,0.204218179943485,0.16667772752048532,-0.042735173152043227
43,1997-07-17,2.34375,2.34375,2.15625,2.21875,2.21875,3169200.0,AMZN,0.18097822215666354,0.15254803433367012,0.20198497380036035,0.1681650326975935,-0.0491070133082544
44,1997-07-18,2.1875,2.21875,2.15625,2.15625,2.15625,780000.0,AMZN,0.1700576530853956,0.14826003269873345,0.18335722608979857,0.16061753036205112,-0.028169014084507005
45,1997-07-21,2.1770830154418945,2.1979169845581055,2.1458330154418945,2.1822919845581055,2.1822919845581055,574800.0,AMZN,0.15919732256360777,0.14368022014718476,0.165829863928034,0.1528651331302054,0.012077442113904047
46,1997-07-22,2.1666669845581055,2.1875,2.0625,2.1354169845581055,2.1354169845581055,1563600.0,AMZN,0.15605282210870006,0.14279068585446167,0.1603793434470458,0.15087476647804784,-0.021479710474898606
47,1997-07-23,2.1875,2.3333330154418945,2.1770830154418945,2.2916669845581055,2.2916669845581055,3259200.0,AMZN,0.1598982044356964,0.14541570228442963,0.1653894440160697,0.15423485679274362,0.07317072081466747
48,1997-07-24,2.3020830154418945,2.3125,2.21875,2.2604169845581055,2.2604169845581055,1216800.0,AMZN,0.15382784961345675,0.1429554307470758,0.15582890354931087,0.14991450987897623,-0.013636361744778447
49,1997-07-25,2.21875,2.25,2.21875,2.2291669845581055,2.2291669845581055,620400.0,AMZN,0.1435438021500194,0.1381321714047439,0.1405954182687383,0.1421825437846283,-0.013824882848378128
50,1997-07-28,2.2291669845581055,2.3958330154418945,2.21875,2.3229169845581055,2.3229169845581055,2574000.0,AMZN,0.1466166178475461,0.13998697350175107,0.14546372606860983,0.14467543461729018,0.0420560687689282
51,1997-07-29,2.3645830154418945,2.5,2.3333330154418945,2.4791669845581055,2.4791669845581055,4814400.0,AMZN,0.1494059274444169,0.14175345168937695,0.14968210563061954,0.14699026181904765,0.06726456478586718
52,1997-07-30,2.5,2.5052080154418945,2.4270830154418945,2.4479169845581055,2.4479169845581055,2517600.0,AMZN,0.14288410271173796,0.13872352541845423,0.1401363056268403,0.14207131454625851,-0.012605040400523904
53,1997-07-31,2.4375,2.4375,2.3333330154418945,2.3958330154418945,2.3958330154418945,1454400.0,AMZN,0.14029630675921623,0.13757402273739502,0.13672782575796705,0.14010793272982655,-0.02127685270569457
54,1997-08-01,2.34375,2.4166669845581055,2.25,2.4166669845581055,2.4166669845581055,3588000.0,AMZN,0.14270638887271256,0.13895940187171457,0.14072123838545977,0.1420050078604179,0.008695918697976701
55,1997-08-04,2.375,2.4114580154418945,2.3020830154418945,2.3125,2.3125,2671200.0,AMZN,0.14013745252776447,0.13779866697859536,0.13723511553717654,0.1400463622358317,-0.043103574147247525
56,1997-08-05,2.3333330154418945,2.3333330154418945,2.1458330154418945,2.2083330154418945,2.2083330154418945,3032400.0,AMZN,0.14446204301969087,0.14016539712247175,0.14393902276928816,0.14343590779041518,-0.04504518251161316
57,1997-08-06,2.2083330154418945,2.3125,2.1875,2.25,2.25,1243200.0,AMZN,0.14268570728186203,0.13944323535473502,0.14141319192708154,0.14211905723395696,0.018868071195216718
58,1997-08-07,2.25,2.2604169845581055,2.125,2.1770830154418945,2.1770830154418945,2034000.0,AMZN,0.14202251840630858,0.13925150912632409,0.1406135253520104,0.14164033775711043,-0.032407548692491295
