Date,Open,High,Low,Close,Adj Close,Volume
2016-08-26,80.620003,81.139999,80.169998,80.570000,78.198097,7932200
2016-08-29,80.540001,80.989998,80.540001,80.870003,78.489265,4766700
2016-08-30,81.000000,81.190002,80.720001,81.169998,78.780441,4128700
2016-08-31,80.949997,81.199997,80.709999,80.900002,78.518410,7386100
2016-09-01,81.139999,81.550003,80.970001,81.300003,78.906631,6240600
2016-09-02,81.570000,82.150002,81.500000,82.000000,79.586014,6408900
2016-09-06,82.000000,82.529999,81.809998,82.529999,80.100410,8140400
2016-09-07,82.480003,83.260002,82.360001,83.239998,80.789513,9304700
2016-09-08,83.019997,83.629997,82.589996,82.970001,80.527435,7961100
2016-09-09,82.400002,82.809998,81.330002,81.330002,78.935730,11563000
2016-09-12,81.339996,83.129997,81.180000,82.970001,80.527435,9882700
2016-09-13,82.410004,82.440002,81.620003,81.889999,79.479248,8834300
2016-09-14,81.459999,82.220001,81.449997,81.489998,79.091019,10999500
2016-09-15,81.419998,82.129997,81.190002,82.010002,79.595718,10580300
2016-09-16,81.739998,82.260002,81.419998,82.070000,79.653938,11702000
2016-09-19,82.430000,83.040001,82.230003,82.510002,80.080994,8361700
2016-09-20,82.970001,83.230003,82.320000,82.480003,80.051880,6473300
2016-09-21,82.919998,83.250000,82.269997,83.220001,80.770081,7536200
2016-09-22,83.419998,83.790001,83.199997,83.360001,80.905975,6599400
2016-09-23,83.330002,83.449997,82.519997,82.540001,80.110100,8283700
2016-09-26,82.150002,82.260002,81.690002,81.809998,79.401596,8486800
2016-09-27,81.790001,82.379997,81.500000,82.160004,79.741295,7969500
2016-09-28,82.379997,83.010002,81.940002,82.970001,80.527435,7974300
2016-09-29,82.720001,83.059998,81.790001,81.919998,79.508369,5885400
2016-09-30,82.160004,83.040001,81.680000,82.699997,80.265396,9776800
2016-10-03,82.419998,83.110001,82.300003,82.860001,80.420677,8155400
2016-10-04,83.279999,83.529999,82.580002,82.730003,80.294525,5772000
2016-10-05,82.959999,83.449997,82.900002,83.349998,80.896271,6163400
2016-10-06,83.120003,83.480003,82.879997,83.360001,80.905975,7687100
2016-10-07,83.489998,83.699997,82.639999,82.879997,80.440094,8238100
2016-10-10,83.129997,83.540001,82.940002,83.120003,80.673035,7371500
2016-10-11,82.680000,82.790001,81.570000,82.040001,79.624832,6227400
2016-10-12,81.839996,82.540001,81.820000,82.250000,79.828651,3923600
2016-10-13,81.650002,82.129997,81.110001,81.870003,79.459839,6810900
2016-10-14,82.040001,83.190002,82.040001,82.449997,80.022758,6698100
2016-10-17,82.580002,82.690002,82.040001,82.150002,79.731613,8473700
2016-10-18,81.500000,82.370003,81.349998,81.580002,79.178368,11680400
2016-10-19,81.650002,82.870003,81.650002,82.809998,80.372154,8440900
2016-10-20,83.050003,83.099998,82.169998,82.500000,80.071274,6945200
2016-10-21,82.019997,82.540001,81.580002,82.349998,79.925697,8043200
2016-10-24,83.269997,83.589996,82.709999,83.169998,80.721565,16267000
2016-10-25,83.169998,83.169998,81.699997,82.029999,79.615112,15085900
2016-10-26,81.620003,82.260002,81.410004,81.750000,79.343384,8748400
2016-10-27,81.959999,82.269997,81.610001,81.919998,79.508369,7039200
2016-10-28,82.519997,83.360001,82.110001,82.220001,79.799545,10919600
2016-10-31,82.440002,82.900002,82.360001,82.510002,80.080994,10024000
2016-11-01,82.639999,82.690002,81.330002,81.620003,79.217194,10881500
2016-11-02,80.889999,81.379997,80.519997,80.580002,78.207817,9170900
2016-11-03,80.750000,81.129997,80.540001,80.650002,78.275742,7563100
2016-11-04,80.650002,81.239998,80.330002,80.360001,77.994270,7588100
2016-11-07,81.639999,82.529999,81.449997,82.510002,80.080994,7277900
2016-11-08,82.389999,83.160004,82.150002,82.879997,80.440094,7152000
2016-11-09,81.809998,83.300003,81.220001,83.239998,80.789513,12158500
2016-11-10,83.300003,83.959999,81.419998,81.870003,79.459839,17171600
2016-11-11,81.589996,82.629997,81.519997,81.879997,79.469521,7368000
2016-11-14,82.019997,82.220001,77.300003,78.379997,76.072571,21773500
2016-11-15,78.230003,79.540001,77.800003,78.570000,76.256981,18523400
2016-11-16,78.790001,80.190002,78.760002,80.080002,77.886101,9997700
2016-11-17,80.320000,81.199997,80.180000,81.070000,78.848976,8081800
2016-11-18,81.150002,81.500000,80.529999,80.820000,78.605820,7920800
2016-11-21,81.230003,81.779999,80.900002,81.690002,79.451981,8942100
2016-11-22,81.690002,81.690002,79.260002,79.930000,77.740204,18133900
2016-11-23,79.980003,79.989998,78.949997,79.570000,77.390060,12802600
2016-11-25,79.989998,80.370003,79.739998,80.129997,77.934723,6495700
2016-11-28,79.660004,80.010002,79.050003,79.080002,76.913498,11793100
2016-11-29,79.120003,79.580002,78.949997,79.150002,76.981583,8575200
2016-11-30,79.449997,79.449997,77.279999,77.320000,75.201691,15353900
2016-12-01,77.570000,77.620003,75.250000,75.430000,73.363472,21053000
2016-12-02,75.400002,76.250000,75.169998,75.720001,73.645531,13629600
2016-12-05,76.629997,77.599998,76.550003,77.309998,75.191986,12119200
2016-12-06,77.940002,77.970001,76.709999,77.110001,74.997467,13896600
2016-12-07,77.269997,79.489998,77.250000,79.309998,77.137177,13919800
2016-12-08,79.680000,79.870003,78.970001,79.279999,77.108009,13320100
2016-12-09,79.150002,79.930000,78.830002,79.139999,76.971848,10728300
2016-12-12,78.989998,79.029999,77.919998,78.500000,76.349373,11942300
2016-12-13,78.809998,79.500000,78.250000,79.199997,77.030212,12995100
2016-12-14,79.279999,79.980003,79.120003,79.129997,76.962135,20146200
2016-12-15,79.370003,80.389999,79.129997,79.500000,77.321976,14070900
2016-12-16,79.220001,79.459999,78.169998,78.349998,76.203491,19141700
2016-12-19,78.040001,78.599998,78.019997,78.099998,75.960327,8699100
2016-12-20,78.410004,78.580002,77.690002,78.360001,76.213219,6917400
2016-12-21,78.480003,78.550003,77.980003,78.139999,75.999237,9343600
2016-12-22,78.019997,78.059998,77.190002,77.900002,75.765823,12074000
2016-12-23,78.080002,78.480003,77.900002,78.150002,76.008957,6192900
2016-12-27,78.269997,78.849998,78.230003,78.349998,76.203491,3776000
2016-12-28,78.400002,78.650002,77.970001,78.300003,76.154854,7587100
2016-12-29,78.489998,78.839996,78.300003,78.330002,76.184021,6241100
2016-12-30,78.430000,78.540001,77.940002,78.019997,75.882530,7127300
2017-01-03,78.760002,79.910004,78.489998,79.500000,77.321976,13785200
2017-01-04,79.440002,80.260002,79.360001,80.150002,77.954185,8033100
2017-01-05,80.339996,81.529999,80.220001,81.089996,78.868431,7805100
2017-01-06,81.300003,82.489998,80.940002,82.209999,79.957748,8898300
2017-01-09,82.279999,82.449997,81.650002,81.750000,79.510353,7305300
2017-01-10,81.699997,81.900002,81.129997,81.309998,79.082397,6017500
2017-01-11,81.250000,81.800003,80.910004,81.800003,79.558968,7499200
2017-01-12,81.050003,81.470001,80.510002,81.370003,79.140755,6884000
2017-01-13,81.019997,81.849998,80.790001,81.169998,78.946243,7291200
2017-01-17,80.760002,81.489998,80.760002,81.260002,79.033783,6326500
2017-01-18,81.269997,81.830002,80.980003,81.589996,79.354721,8512300
2017-01-19,81.790001,81.849998,81.410004,81.730003,79.490898,6479400
2017-01-20,82.089996,82.279999,81.610001,81.839996,79.597885,9048500
2017-01-23,81.699997,82.300003,81.500000,82.150002,79.899399,7414200
2017-01-24,82.400002,83.489998,81.849998,83.230003,80.949791,8397500
2017-01-25,83.790001,84.269997,83.449997,83.900002,81.601456,9360900
2017-01-26,83.919998,83.919998,83.080002,83.239998,80.959526,8428200
2017-01-27,83.320000,83.800003,82.919998,83.769997,81.474991,5445900
2017-01-30,83.470001,83.739998,82.660004,83.699997,81.406921,8792800
2017-01-31,82.129997,83.279999,82.099998,82.709999,80.444038,7479400
2017-02-01,82.900002,83.089996,82.050003,82.440002,80.181442,7534400
2017-02-02,82.139999,82.699997,81.570000,82.300003,80.045273,11142300
2017-02-03,85.739998,86.820000,85.110001,86.080002,83.721725,28079600
2017-02-06,86.070000,86.099998,85.510002,85.830002,83.478569,9665300
2017-02-07,85.959999,86.349998,85.669998,85.779999,83.429924,8600300
2017-02-08,85.800003,85.839996,85.080002,85.089996,82.758842,7587700
2017-02-09,85.370003,85.769997,84.879997,85.580002,83.235435,6554700
2017-02-10,85.800003,86.139999,85.230003,85.900002,83.546646,10432000
2017-02-13,86.199997,86.699997,86.000000,86.440002,84.071846,6046300
2017-02-14,86.519997,86.970001,86.260002,86.849998,84.470627,5952000
2017-02-15,87.019997,87.540001,86.699997,87.540001,85.303787,8049700
2017-02-16,87.550003,87.680000,86.790001,87.410004,85.177109,8680600
2017-02-17,87.269997,87.680000,86.980003,87.459999,85.225822,5887200
2017-02-21,87.510002,88.040001,87.169998,87.919998,85.674072,9301300
2017-02-22,87.610001,88.150002,87.510002,87.800003,85.557144,8389900
2017-02-23,88.230003,88.489998,87.870003,88.180000,85.927429,6040500
2017-02-24,87.360001,88.430000,87.300003,88.430000,86.171043,5151300
2017-02-27,88.320000,88.379997,87.910004,88.000000,85.752037,6131600
2017-02-28,88.160004,88.379997,87.760002,87.940002,85.693558,8521900
2017-03-01,88.739998,89.139999,88.419998,88.989998,86.716736,11131400
2017-03-02,89.000000,89.129997,88.099998,88.529999,86.268509,10544200
2017-03-03,88.309998,88.910004,88.180000,88.790001,86.521843,5700600
2017-03-06,88.529999,89.269997,88.269997,88.940002,86.668022,7347600
2017-03-07,88.989998,89.300003,88.849998,89.059998,86.784950,5688400
2017-03-08,89.169998,89.300003,88.870003,88.959999,86.687492,5866800
2017-03-09,89.019997,89.500000,88.709999,89.110001,86.833679,5953900
2017-03-10,89.500000,89.860001,89.099998,89.730003,87.437843,12246700
2017-03-13,89.800003,90.309998,89.610001,90.110001,87.808144,8944100
2017-03-14,89.930000,90.029999,89.239998,89.550003,87.262436,6009400
2017-03-15,89.750000,90.099998,89.410004,89.919998,87.623001,6350700
2017-03-16,90.309998,90.330002,89.470001,90.040001,87.739914,9174400
2017-03-17,90.250000,90.629997,90.169998,90.239998,87.934807,8613400
2017-03-20,90.290001,92.050003,88.970001,89.180000,86.901886,9438000
2017-03-21,89.489998,89.709999,88.000000,88.059998,85.810486,11092100
2017-03-22,87.849998,89.040001,87.849998,88.519997,86.258743,7828600
2017-03-23,88.470001,89.389999,88.419998,88.860001,86.590080,7710700
2017-03-24,89.059998,89.610001,88.970001,89.190002,86.911621,7597600
2017-03-27,88.309998,88.989998,88.070000,88.949997,86.677750,5230000
2017-03-28,89.120003,89.419998,88.489998,89.120003,86.843422,7045500
2017-03-29,88.989998,89.389999,88.559998,89.180000,86.901886,4738000
2017-03-30,89.080002,89.099998,88.599998,89.010002,86.736229,6227100
2017-03-31,88.980003,89.349998,88.870003,88.870003,86.599815,6429800
2017-04-03,89.139999,89.459999,88.400002,89.360001,87.077301,9125800
2017-04-04,89.010002,89.330002,88.660004,88.779999,86.512115,4859900
2017-04-05,89.129997,90.199997,88.949997,89.029999,86.755722,7251600
2017-04-06,89.000000,89.260002,88.779999,89.089996,86.814163,8473900
2017-04-07,88.970001,89.239998,88.519997,88.739998,86.473129,5439500
2017-04-10,88.620003,89.250000,88.519997,88.860001,86.590080,5999400
2017-04-11,88.599998,88.849998,88.129997,88.849998,86.580307,7058500
2017-04-12,88.699997,89.209999,88.559998,88.680000,86.414658,5912500
2017-04-13,88.470001,89.779999,88.430000,88.870003,86.599815,7242700
2017-04-17,89.089996,89.900002,88.750000,89.809998,87.515793,6122800
2017-04-18,89.639999,89.919998,89.239998,89.730003,87.437843,6823500
2017-04-19,90.089996,90.620003,89.599998,89.750000,87.457329,7301300
2017-04-20,90.139999,91.500000,89.900002,91.150002,88.821564,12178300
2017-04-21,92.769997,92.800003,91.019997,91.150002,88.821564,19442600
2017-04-24,92.150002,92.500000,91.010002,91.849998,89.503670,11705400
2017-04-25,91.989998,92.349998,91.580002,92.110001,89.757027,7769200
2017-04-26,92.019997,92.480003,91.750000,91.820000,89.474434,11295200
2017-04-27,91.949997,92.000000,91.279999,91.599998,89.260063,5856800
2017-04-28,91.389999,91.550003,90.980003,91.220001,88.889771,6888500
2017-05-01,91.290001,91.669998,91.139999,91.260002,88.928772,9042100
2017-05-02,91.620003,92.750000,91.529999,92.540001,90.176056,11627700
2017-05-03,92.400002,92.550003,91.980003,92.440002,90.078621,4909000
2017-05-04,92.699997,92.849998,92.250000,92.620003,90.254013,5257000
2017-05-05,92.900002,92.980003,91.760002,92.089996,89.737549,8844500
2017-05-08,92.050003,92.160004,91.519997,91.919998,89.571892,5223600
2017-05-09,91.900002,92.139999,91.830002,92.000000,89.649849,3969500
2017-05-10,91.699997,92.410004,91.680000,92.250000,89.893463,6747600
2017-05-11,92.120003,92.309998,91.620003,92.099998,89.747284,7052200
2017-05-12,92.190002,92.779999,91.980003,92.730003,90.361206,5898800
2017-05-15,92.730003,93.419998,92.720001,93.230003,90.848419,7040100
2017-05-16,93.349998,93.720001,92.970001,93.150002,90.770485,5497400
2017-05-17,92.480003,92.760002,91.709999,91.760002,89.574646,8240200
2017-05-18,91.360001,92.480003,91.360001,91.709999,89.525841,8239800
2017-05-19,91.980003,92.809998,91.709999,92.480003,90.277496,9361300
2017-05-22,92.529999,93.599998,92.430000,93.309998,91.087723,9186200
2017-05-23,93.559998,94.070000,93.470001,93.860001,91.624634,7616100
2017-05-24,94.019997,94.989998,94.019997,94.809998,92.552017,6825300
2017-05-25,95.089996,95.379997,94.889999,95.040001,92.776543,7262400
2017-05-26,95.000000,95.120003,94.389999,94.669998,92.415344,4133900
2017-05-30,94.660004,94.879997,94.339996,94.720001,92.464157,6292700
2017-05-31,95.080002,95.529999,94.459999,95.230003,92.962013,9866000
2017-06-01,95.400002,95.449997,94.610001,95.400002,93.127960,8911900
2017-06-02,95.410004,96.190002,95.410004,96.150002,93.860107,8570200
2017-06-05,96.320000,96.589996,96.110001,96.550003,94.250565,14510500
2017-06-06,96.269997,96.599998,95.559998,95.790001,93.508682,7030300
2017-06-07,96.029999,96.220001,95.760002,96.089996,93.801529,6720300
2017-06-08,95.870003,96.120003,95.290001,96.089996,93.801529,7720300
2017-06-09,96.089996,96.250000,93.709999,94.559998,92.307961,16887100
2017-06-12,93.690002,94.040001,92.800003,93.500000,91.273209,15610000
2017-06-13,94.000000,95.339996,93.970001,95.080002,92.815582,8700100
2017-06-14,95.320000,96.000000,94.949997,95.320000,93.049866,6347000
2017-06-15,94.440002,94.529999,93.529999,94.169998,91.927254,12793900
2017-06-16,94.309998,94.440002,93.739998,94.169998,91.927254,14705100
2017-06-19,94.750000,94.849998,94.250000,94.790001,92.532478,5984300
2017-06-20,94.790001,94.959999,94.330002,94.379997,92.132240,5626700
2017-06-21,94.610001,94.769997,94.070000,94.540001,92.288445,5611400
2017-06-22,94.489998,94.510002,93.870003,93.949997,91.712479,5846500
2017-06-23,94.160004,95.650002,93.889999,95.580002,93.303673,11637300
2017-06-26,95.800003,96.269997,95.099998,95.220001,92.952240,6970800
2017-06-27,95.150002,95.339996,94.629997,94.900002,92.639870,6283600
2017-06-28,95.150002,96.400002,94.660004,96.230003,93.938187,5571300
2017-06-29,95.790001,95.790001,94.010002,94.419998,92.171288,8872500
2017-06-30,94.379997,94.620003,93.779999,93.779999,91.546539,9036600
2017-07-03,94.379997,94.410004,93.349998,93.349998,91.126778,6197700
2017-07-05,93.750000,94.400002,93.720001,94.010002,91.771065,9339600
2017-07-06,93.449997,93.970001,93.190002,93.250000,91.029160,8215700
2017-07-07,93.500000,94.410004,93.500000,93.919998,91.683212,6175800
2017-07-10,94.150002,95.370003,94.150002,95.089996,92.825340,8851800
2017-07-11,95.080002,95.629997,94.930000,95.410004,93.137733,5554100
2017-07-12,95.980003,96.449997,95.629997,96.180000,93.889381,5974800
2017-07-13,96.419998,96.650002,95.769997,95.940002,93.655090,6721700
2017-07-14,96.139999,97.370003,96.120003,96.930000,94.621521,6195800
2017-07-17,97.110001,97.290001,96.589996,96.830002,94.523911,5914900
2017-07-18,96.849998,97.750000,96.610001,97.580002,95.256042,7435000
2017-07-19,97.639999,98.330002,97.550003,98.250000,95.910095,6390400
2017-07-20,99.110001,99.139999,97.930000,98.110001,95.773422,8572900
2017-07-21,99.599998,100.489998,99.089996,99.599998,97.227936,17400200
2017-07-24,99.550003,100.419998,99.139999,100.370003,97.979591,9186000
2017-07-25,100.650002,100.849998,99.800003,99.989998,97.608643,6774900
2017-07-26,100.010002,100.989998,99.860001,100.849998,98.448166,7205400
2017-07-27,100.970001,101.180000,98.550003,99.570000,97.198654,10543900
2017-07-28,99.120003,99.589996,98.510002,99.150002,96.788643,6558800
2017-07-31,99.500000,100.000000,99.139999,99.559998,97.188889,7576600
2017-08-01,100.360001,101.070000,99.959999,100.870003,98.467690,6018100
2017-08-02,101.029999,101.279999,100.239998,101.279999,98.867920,5955600
2017-08-03,100.940002,101.099998,100.330002,100.589996,98.194366,5697500
2017-08-04,100.959999,101.339996,100.610001,100.889999,98.487206,4618000
2017-08-07,100.919998,101.540001,100.589996,101.489998,99.072914,7047100
2017-08-08,101.500000,101.720001,100.930000,101.279999,98.867920,6283700
2017-08-09,100.760002,101.300003,100.599998,100.970001,98.565300,6902100
2017-08-10,100.540001,100.879997,99.430000,99.489998,97.120544,8560800
2017-08-11,99.550003,100.300003,99.529999,100.089996,97.706261,5268200
2017-08-14,100.980003,102.110001,100.750000,101.870003,99.443871,5657600
2017-08-15,102.360001,102.779999,101.970001,102.629997,100.185768,5386000
2017-08-16,102.760002,103.930000,102.639999,103.320000,101.021751,13408300
2017-08-17,103.330002,103.529999,102.160004,102.160004,99.887550,7381600
2017-08-18,102.080002,103.089996,101.940002,102.510002,100.229774,5670900
2017-08-21,102.620003,103.349998,102.330002,103.220001,100.923973,5395000
2017-08-22,103.440002,104.199997,103.139999,104.070000,101.755058,5481000
2017-08-23,103.769997,103.970001,102.989998,103.180000,100.884872,5057200
2017-08-24,103.320000,103.500000,102.639999,103.220001,100.923973,4082300
2017-08-25,103.650002,103.879997,103.160004,103.349998,101.051079,4467400
2017-08-28,103.650002,103.830002,103.260002,103.779999,101.471512,3919900
2017-08-29,102.919998,104.070000,102.639999,103.769997,101.461731,7135300
2017-08-30,103.699997,104.000000,103.519997,103.730003,101.422638,8712700
2017-08-31,104.059998,104.190002,103.029999,103.519997,101.217300,13766000
2017-09-01,104.040001,104.080002,103.440002,103.900002,101.588852,4466800
2017-09-05,103.400002,103.459999,102.260002,103.010002,100.718651,6337500
2017-09-06,103.339996,103.750000,103.099998,103.180000,100.884872,6372200
2017-09-07,103.709999,105.440002,103.610001,104.559998,102.234161,6508600
2017-09-08,104.330002,104.769997,104.059998,104.430000,102.107063,5787200
2017-09-11,105.480003,106.150002,105.150002,106.150002,103.788795,6956000
2017-09-12,106.639999,106.639999,105.760002,106.209999,103.847466,5212400
2017-09-13,106.260002,106.260002,105.239998,105.830002,103.475914,6215700
2017-09-14,105.500000,106.839996,105.500000,106.080002,103.720345,8154000
2017-09-15,105.739998,106.139999,104.949997,105.300003,102.957710,12622900
2017-09-18,105.349998,105.519997,104.620003,104.830002,102.498161,7330300
2017-09-19,105.129997,105.930000,104.830002,105.410004,103.065262,9754400
2017-09-20,105.500000,105.769997,104.459999,104.970001,102.635063,8198600
2017-09-21,105.000000,105.610001,104.650002,105.309998,102.967484,4777600
2017-09-22,105.209999,105.680000,105.059998,105.559998,103.211906,4959400
2017-09-25,105.500000,105.650002,102.750000,103.019997,100.728416,9395300
2017-09-26,103.110001,104.019997,102.879997,102.940002,100.650200,6263600
2017-09-27,103.070000,104.120003,102.900002,103.889999,101.579079,8337400
2017-09-28,103.750000,104.980003,103.739998,104.580002,102.253723,5947800
2017-09-29,104.750000,105.430000,104.690002,105.239998,102.899048,7676300
2017-10-02,105.540001,105.989998,105.099998,105.440002,103.094604,4885600
2017-10-03,105.650002,105.900002,105.290001,105.589996,103.241241,4411100
2017-10-04,105.709999,105.739998,104.900002,105.309998,102.967484,4146800
2017-10-05,105.599998,106.250000,105.150002,106.239998,103.876801,4396100
2017-10-06,106.290001,106.959999,105.870003,106.730003,104.355911,4587000
2017-10-09,106.599998,107.650002,106.540001,107.010002,104.629677,4787000
2017-10-10,107.580002,107.599998,106.820000,107.309998,104.922981,4015600
2017-10-11,107.699997,108.589996,107.599998,108.440002,106.027855,6473100
2017-10-12,108.500000,108.709999,107.900002,108.110001,105.705200,6496100
2017-10-13,108.500000,109.260002,108.400002,108.660004,106.242966,5154600
2017-10-16,108.790001,109.050003,107.160004,108.300003,105.890968,5552200
2017-10-17,108.250000,108.419998,107.300003,107.540001,105.147881,5979400
2017-10-18,107.620003,108.000000,107.459999,107.800003,105.402092,4817300
